-1.451254324329716017e+00,-3.398886338880362068e+00,-2.817315719502862414e+00,-8.277591479884477410e-01,-1.180092901311934339e+00,-1.113929148955635995e+00,3.651992327719882914e-01,-9.666951065505650087e-01,-1.907102670979110126e+00,3.506535323250757896e-01,-1.222726997430303442e-01,1.905871432569510748e+00,-2.459433810031255163e+00,-3.448868567488333703e+00,-2.745412532826814633e+00,-1.037457782030938525e+00,-2.726871825341169231e+00,1.169770874231660374e+00,-8.828010125901133431e-01,-2.035370557443882511e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.437697307473386310e-01,-9.674970037805722400e-01,-6.753650637849867300e-01,-4.192937311200857664e+00,-1.701146037428326929e+00,-3.997293638924618975e+00,-2.248482126287589811e+00,-1.932866295035563731e+00,-4.807054700594812768e-01,-2.331740710542107742e+00,2.088947879705799204e-02,-1.026222263615822250e+00,-1.369409328644179968e+00,-2.877581497895532969e+00,4.159885768111962756e-01,-1.734536909088447487e+00,-1.404576413180968153e+00,-5.629805412622148619e-01,1.091408483809869434e+00,1.908059221880453737e-01,0.000000000000000000e+00,1.000000000000000000e+00
5.381026818313134008e+00,3.641771979785104030e+00,1.893467218383483974e+00,4.000046348065176005e+00,3.640066797871475135e+00,3.642527150629327526e+00,2.064119037478011620e+00,1.463934325502056488e+00,4.151231565600497220e+00,2.601058814936375807e+00,4.506166174870463337e+00,4.726422090650247654e+00,4.170267268980635933e+00,4.563500361883495060e+00,4.090040360870147218e+00,4.542334568921076787e+00,5.148197330851101761e+00,1.893982438604198570e+00,1.205690874374735877e+00,7.865824392855536029e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.233799779658993678e+00,8.859438592192690365e+00,7.043260805340322506e+00,7.263830200831524309e+00,4.622092285767615216e+00,1.859052661523221683e+00,3.770907813225182537e+00,3.097665733885738071e+00,3.975135802838398291e+00,2.656424916929334579e+00,9.255263685551252451e+00,6.167015670343002576e+00,3.919821180989486287e+00,5.971612740330342284e+00,3.786701490290421468e+00,5.289257489961222802e+00,6.989328414137387924e+00,6.216753595177189951e+00,7.773108879909399249e+00,3.330370489342228346e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.051878009351920884e-01,3.456775219469382598e+00,2.771613732558789955e+00,-1.726115908703426682e-01,7.407817198445179052e-01,1.394597682001156524e+00,8.984624315393556770e-01,3.365016228018682831e+00,3.649807631190405743e+00,-7.790779859241756533e-01,-2.756112586796378716e-01,-1.562162014003847244e+00,1.328949475770631494e+00,3.502830789617556562e+00,1.927826130253995629e+00,-4.339107488306267468e-01,2.835123203678762138e+00,4.208063992746490456e+00,1.989736720467191189e+00,2.001529734539924554e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.860070483661388607e+00,5.219248786647802341e+00,2.186017335700065178e+00,4.012038287820958615e+00,2.736990920689408302e+00,1.764203710301398775e+00,9.576727435529154286e-01,1.778255409271669141e+00,4.687255476141948485e+00,2.182622292866176927e+00,2.436213227377107327e+00,2.731076196438160242e+00,3.072436549221732704e+00,4.392620784329966277e+00,2.098417806621465154e+00,2.854512779791776644e+00,5.017532528252783841e+00,1.910048196489461336e+00,1.261388626877281371e+00,1.597940034379811580e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.476009446071588016e+00,-7.290420809514018607e+00,-5.522711868273904479e+00,-5.427846137796364268e+00,-3.653059366516494322e+00,-4.546747273011607859e+00,-5.917320742034397618e+00,-4.617633473588506732e+00,-1.860588002417689069e+00,-5.171685237602985374e+00,-5.266322505660342657e+00,-4.076535335720477882e+00,-4.318580404079384927e+00,-2.563778713874213189e+00,-1.964161399556109799e+00,-2.392334912423938142e+00,-4.433366518429186165e+00,-3.775814493888971057e+00,-5.222108676902719182e+00,-5.314966295210648894e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.622108777639732935e+00,4.038266920373610347e+00,2.954386093071048602e+00,5.374283804146519294e+00,2.761268858762485401e+00,2.300037193301290639e+00,4.352999506859112522e+00,3.682984494820022991e+00,3.047770705335238084e+00,3.162775073948037807e+00,5.566641695048956784e+00,3.100433182615397687e+00,5.566489237803963874e+00,6.186138890334594187e+00,3.706782933305560856e+00,3.641705753687288105e+00,6.307638221102868314e+00,3.341698645918906418e+00,2.840237062584304084e+00,2.652075793666845094e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.164795460023933860e+00,-2.654374040908992205e-01,-6.576376657655088609e-01,-1.786534711337650183e+00,-1.041007499262436076e+00,-3.383544722259435034e-02,1.623219322564682265e+00,-8.444842013863461672e-01,-2.343676199188470255e-01,7.821703010938760858e-01,5.108217289209061596e-01,1.077457729819663701e+00,-3.542411838887370434e-01,-5.332732347712088039e-01,-1.095498687474358857e-01,-4.201663640230065555e-01,-5.715469512508664085e-02,-1.267249692672356431e+00,-1.811406830091346620e+00,-4.077529659943952556e-01,0.000000000000000000e+00,1.000000000000000000e+00
6.987406971738766570e-01,-8.888585773989376992e-02,-1.851929313284814249e+00,-1.990115720769785490e+00,-1.072600530961952181e+00,-2.009988743744405948e+00,5.476751231837797551e-01,-7.709780574092102157e-01,-1.805939029960943909e+00,9.601268332591644805e-02,-1.088454456917264945e+00,-7.215823976029104303e-01,1.294228849333741715e+00,-5.085786748075904473e-02,-1.244838351578257063e+00,-6.383118822278106563e-01,1.741319039848263639e+00,-2.112302261861982000e+00,-9.168363630253515417e-01,-1.452239318983319816e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.585071745417969247e+00,4.844874585742994455e+00,1.974236768255128727e+00,1.465202482344077461e+00,2.169338049037660809e+00,2.947182775734608295e+00,4.285523335861477712e+00,4.377919361011858967e+00,2.004537752106859472e+00,4.005964317081904369e+00,3.582179015173646341e+00,2.912407735626975747e+00,3.421316400727056894e+00,9.354720810751088189e-01,2.774755299933951758e+00,2.767779448069190185e+00,2.848766337829168105e+00,2.947688192325187195e+00,2.633368901223511305e+00,4.771150586960981599e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.291523483724670296e+00,-7.604941968636704797e-01,1.532424525018131867e+00,-5.695686143891585118e-01,-8.800947516588465691e-02,1.523107736449462735e+00,2.287630185365823632e+00,2.981317499693473927e+00,-1.601307145870969784e+00,2.887614108789254619e+00,1.550578178013809705e+00,1.068278352187557179e+00,4.249555038711877231e+00,1.370509780561944391e+00,1.530793588875205113e+00,-1.675741925802683330e+00,4.028257496141530725e-01,9.645234085091318743e-01,9.797271869212323958e-01,-1.311830556260402902e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.068459096694193144e-01,5.043186824479475305e-01,2.181052510304702707e+00,-1.677590449624453584e+00,-1.071288904042211332e+00,1.883319494901422697e+00,-1.073831252469244379e+00,1.959224187147494023e+00,4.783404215683250693e-01,-1.589725191768666113e-01,-1.879982537164291312e+00,-3.061096607561364369e+00,9.873589115660568183e-01,1.270633477886152107e+00,2.325425028912903258e+00,-1.873844098588654861e+00,1.385172277797174001e+00,5.247673891168436189e-02,-8.262702091485970568e-01,2.605544854862187787e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.227232326915240535e+00,-1.722740632396336347e+00,-1.576427931760119527e+00,-2.770377516581115085e+00,-2.596638626865680255e+00,-1.882628649800818010e+00,1.324073121718440049e+00,-2.867097053970821818e-01,-1.915474575818801206e+00,-1.512045382823021811e+00,-3.101729006100353292e+00,-1.467569590243204658e+00,-2.184351672696197788e+00,-1.588154382756975735e+00,-2.426106179870273660e+00,-2.832003556356818219e+00,-1.085391769384467242e+00,-3.402102666669487574e-01,-3.130787339032039096e+00,-7.771253667885381633e-01,1.000000000000000000e+00,0.000000000000000000e+00
7.066552402428263324e-01,-1.075365553572968924e+00,5.492865569649314494e-01,-2.510059026643278735e+00,-3.012592392275065034e+00,2.283067975275042460e+00,-8.660210020875599435e-01,-1.689763957890942914e-01,-1.161121689679764035e+00,-4.225652083682516214e-01,7.046636772321506204e-01,-3.258497197607841844e+00,5.475131867888327619e-01,-1.066199158047096418e+00,1.381000964333591874e+00,-1.140113035808449915e+00,-4.579147919871313643e-01,-2.045694616802156141e+00,-2.207124705738154891e+00,1.856120732150711716e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.218673501435294737e+00,4.935054551698589975e-01,-1.055496384826786649e+00,-3.723633151744869529e+00,2.115084362416827513e-01,-2.767524666349708173e+00,-8.571433650452039421e-01,5.729610741133515095e-01,8.883083517075847091e-01,-2.912086594628555680e-01,-2.741668139546298733e+00,-2.605352209589690826e-01,2.664515296579121895e-01,5.921664286247785292e-02,-3.083413287104997957e-01,-1.811673994384010555e+00,-1.514363936941516275e+00,-3.468112365013358289e-01,7.695581874586477911e-01,-3.909553984620813827e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.937679592123714878e+00,1.856091825842318244e+00,-8.170758547557666063e-03,-4.088272338568662567e-01,6.255960073465720583e-01,-2.663515037856353018e+00,-2.088151594727315263e+00,-2.257629424158569265e+00,2.043420819248028319e+00,-1.122847168010332020e+00,1.494484822069795715e+00,1.888383250292700044e+00,1.278695849809244889e-01,-5.553679472971446707e-01,1.443627154930885226e+00,1.372027077898569480e+00,8.832081652678834827e-01,-3.066085922961203636e-01,1.125234626303677654e+00,1.160126157382579265e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.343205314656430005e+00,6.798069257845276603e+00,5.797430722808507575e+00,5.808200649538957983e+00,5.413021410001813472e+00,4.291126661955575017e+00,2.688815131016748072e+00,4.548409661661277248e+00,6.606182416442411665e+00,3.650149632232190022e+00,3.751073042453708428e+00,7.124523359367249675e+00,4.889139934851120195e+00,5.668728802062195982e+00,4.731502335043675345e+00,6.045701671504137842e+00,5.886082069676698225e+00,5.874773666665101146e+00,4.871231396633641353e+00,5.316227436046862209e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.039032917029111047e+00,-3.838997048088846675e+00,-1.938648541464985886e+00,-4.179468199724796662e+00,-4.624267278621119637e+00,-1.008780031505768449e+00,-1.652338543644494617e+00,-7.236906895307396725e-01,-3.782028861544353582e+00,-5.049273708868760036e-01,-5.000975498767501470e+00,-3.511725926129188213e+00,-1.885037842005089725e+00,-4.048398094640342393e+00,-3.680998810917268216e+00,-4.394109053774822193e+00,-3.602129171152061993e+00,-1.790337049859888285e+00,-3.531349736403494255e+00,-3.188670541382007784e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.715813057651685125e-01,1.136236752114490489e+00,1.436185430447340927e-01,-1.274143111370367731e-01,1.977963143992313100e+00,1.695368506971486777e+00,1.450320280955892827e+00,3.606345791772156417e+00,1.506636481587967591e+00,1.678154926701302063e+00,1.757540055254634415e-01,3.702802013470055664e-01,3.486754045680967806e+00,3.088119270269200189e+00,2.756284087719897524e+00,6.988603922943229518e-01,8.512142372089952502e-01,1.529474722244346108e+00,-3.320682321783444135e-01,6.350236304302504520e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.565093313565905753e+00,2.661930560520727074e+00,3.363959352686791693e+00,2.954628401735754029e+00,2.094743689581212820e+00,1.195194435640279274e+00,2.298099659011679119e+00,4.668176627752606223e+00,2.202148080703880240e+00,2.506308080616211242e+00,2.493882899621191918e+00,1.930799155612388684e+00,2.611236087173907983e+00,3.770599589237057625e+00,3.795404206948945092e+00,1.106734995592260962e+00,2.352611145016163974e+00,4.722643150028192238e+00,3.124460067006956443e+00,2.324392799092199535e+00,1.000000000000000000e+00,0.000000000000000000e+00
-2.594902818785766119e+00,-1.060772425231832461e+00,-1.288540875904176541e+00,3.680537672938211657e-01,-1.774310836340041275e+00,-1.284272069086314083e+00,-1.371540215605075108e+00,-7.458985825663503322e-01,-8.587777064892255785e-01,-2.610107183691289023e+00,-1.286208966372169860e-01,-2.105304400180128876e+00,-6.779811009057246096e-02,-1.418877952169803613e-01,-1.300397111509714598e+00,4.065557320642229633e-01,-1.506004597169955384e-01,1.370474071051622555e+00,-1.444965876452251718e+00,-2.171152051942737859e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.812984130943121830e+00,2.405327617255112571e+00,2.154972789876942407e+00,2.096476471699701971e+00,8.446509116047397070e-01,4.905775810501151746e+00,3.924183887236885604e-01,3.412951730965680497e+00,-3.488979497421075271e-01,4.522832454377510025e+00,1.003534662428365642e+00,-6.088833621815740171e-01,6.186237838278775492e+00,3.128540177453349003e+00,1.576561065921095128e+00,1.385723087190719571e+00,2.939531881225328380e+00,-8.792864176175498869e-01,5.131310888468290088e-01,6.218347349796355950e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.068591522768459257e+00,2.445953331690664534e+00,1.811870753811059220e+00,-2.201758300162921067e+00,4.084390915647118092e-01,2.507511217711272167e+00,1.917993038807672690e+00,1.748180452384034522e+00,3.934369221457552968e+00,7.661704670644340354e-01,4.835181070908140533e-01,1.674088765354317498e+00,3.833895994129791762e-01,-2.623033737751734318e-02,2.843049006952628854e+00,9.882252493315263342e-01,2.077943576682911520e+00,1.273508149050525118e+00,-8.023591703288062149e-01,4.613806307752177815e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.606179145933902319e+00,9.226066327305112447e-01,1.355474050300873312e+00,6.062340727155791642e-01,-7.791125190268702871e-01,6.046732195798455445e-01,8.985384289291198368e-01,-9.597940112030555193e-01,1.500160381658171449e+00,9.637260227289821124e-01,2.631021952439345668e+00,1.824533339176153568e+00,-5.124161511031322114e-02,-1.907177868073057780e-01,1.597260940600671919e+00,7.741040560247851587e-01,1.164723473920017405e-01,-3.009435224868040049e-01,-5.593251360828375152e-01,1.597715955544388722e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.002305122943493609e-01,1.626390541191927053e+00,1.697620186351534333e+00,1.633113695778023677e+00,1.274916075576119301e+00,-7.429701329318295633e-01,-2.492796840745400200e+00,4.460446125604789480e-01,-7.197587260937311493e-01,3.329405416254865857e-01,2.033839597432922086e-01,8.625288693000299212e-02,2.523600664409227923e-01,6.907013819742164884e-01,5.466556614785458290e-01,-9.916304440495671280e-01,-8.777239645283035907e-01,1.242119775265701609e+00,1.521598172397479853e+00,-2.882388169085840501e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.487014418006761263e-01,-5.395698147155780777e-01,-1.640466805128157901e+00,-2.700431622263523845e+00,4.983670476596291365e-01,-1.316830205789731423e+00,-1.288590386149313094e+00,-4.302146333033940451e-03,-8.047644518450872697e-01,-3.124693384016078435e-01,-7.144290559205136448e-01,-9.251142325396205512e-01,5.085712578855436927e-01,3.609723334953989782e-01,3.261276755317505383e-01,5.007119796682910629e-01,5.921480936571053011e-01,-8.872190397509561732e-01,7.457862356317137564e-01,-1.475488623862517279e-01,1.000000000000000000e+00,0.000000000000000000e+00
3.752525748270916672e+00,4.453088060193494790e+00,3.871557979697124008e+00,3.362205677134497250e+00,2.235620492798073844e+00,2.611463148524940436e+00,1.431040167580679867e+00,1.924569894748663579e+00,2.751202930346199338e+00,3.236522077999041791e+00,2.686377723278122076e+00,4.584201344773993547e+00,2.716187299061598281e+00,3.091987400399958119e+00,2.498920779587642471e+00,3.893523173915257818e+00,3.925556008770537009e+00,1.682618793751439412e+00,2.701963664357170281e+00,1.860350419251351584e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.851035994507103322e+00,4.868374668750385048e+00,2.527762867519659284e+00,4.560654165372898028e+00,3.459230295596006588e+00,2.633621772492944935e+00,3.527092068512168055e+00,4.146392545942571672e+00,5.889064177551376567e+00,3.887208687627356163e+00,4.076316333037541817e+00,4.974294696948704519e+00,3.764718880662725198e+00,4.530797122309889069e+00,3.306681591520490127e+00,3.980288408182974802e+00,5.245802008260446847e+00,4.716356657688816512e+00,3.268633274609775263e+00,3.040698379557984499e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.281565374317920725e+00,3.947807378196597217e+00,3.001001533181435477e+00,3.851273941719976612e+00,4.037686828629070135e+00,7.621676627277081950e-01,1.737117042924576360e+00,2.416888611502729045e+00,2.268398906781136759e+00,1.097071273648597467e+00,1.781710690408655484e+00,2.972396607872529906e+00,2.821171691258531844e+00,6.408072373366445085e+00,5.690966007516974345e-01,4.233997136390893479e-02,2.608719083374862358e+00,4.051567249088768641e+00,4.575873405442607122e+00,-9.004331151074527195e-01,0.000000000000000000e+00,1.000000000000000000e+00
3.399046956566475486e-01,1.041827011368528622e+00,2.424869981702267641e+00,7.684224318567328682e-02,-4.872402117074795536e-01,3.825127142243170297e+00,2.520060911022857786e-01,1.379340790686698126e+00,-7.039504889871649462e-01,7.916869265655122057e-01,-5.342303418055394104e-02,-8.555273978480805175e-01,1.200320638896309466e+00,-1.278302504091152203e-01,9.115254966761601185e-01,-1.161038325095787860e+00,1.060350011198152087e+00,1.354009801042266981e+00,-1.348554279840286085e+00,1.247935762119331882e+00,1.000000000000000000e+00,0.000000000000000000e+00
-5.314444707995421568e-01,-3.390573200765346407e+00,-1.141776392890571534e+00,-4.461351932357114691e+00,-3.205086210657531964e+00,2.523200391105167584e-01,-1.957524475890709326e+00,-2.381612947197289110e+00,-4.053671220370255845e+00,-1.482034863033625083e+00,-2.013929150184027961e+00,-3.538946843080899463e+00,-1.368336955393099075e-01,-3.663427666526574367e+00,-8.182781798928095984e-02,-4.125220531074538677e+00,-3.430664292987612551e+00,-4.225428981430286335e+00,-4.994473041504928545e+00,-8.473975410553723497e-01,1.000000000000000000e+00,0.000000000000000000e+00
-5.312161766348326708e-01,-2.688928938387723733e+00,-2.152065101147479620e+00,-1.450568516069135949e+00,-1.348193696455689761e+00,-3.264531042710243636e+00,-3.014800461504880680e+00,-3.413350903109732215e+00,-2.468655227736176627e+00,-2.490576308963083019e+00,1.035025361882035089e+00,-1.167370360742908897e+00,-2.738004491938080598e+00,-1.509914015773220708e+00,-4.090222246614498847e-01,-2.079952968106687228e-01,-9.200928882741482573e-01,-1.024595413724205262e+00,-1.143885770011663805e+00,-2.609780749729406768e+00,1.000000000000000000e+00,0.000000000000000000e+00
-3.267455702926528982e+00,-5.997411373957862724e-01,-2.136567893609714552e+00,1.200395809691952032e+00,-1.417317405535494235e+00,-1.910275413077799467e+00,1.882870146121113086e-01,-1.036003504461600500e+00,1.816319192196456100e+00,-1.640608391235679919e+00,8.840064947333969858e-03,1.190586713047688594e+00,-1.139139328722604816e+00,-1.361086465434607318e+00,-2.469496572925720113e+00,-2.526977828553935712e-01,-5.235504864752749121e-02,2.881303656890866982e+00,-1.267669606108282832e+00,-2.995604741632476919e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.712908504329094583e+00,-3.067090600184057436e+00,-1.233940606573485921e+00,-1.670656186734858828e+00,-3.120297160716641205e+00,-2.162553176024379908e+00,-8.839939708023633047e-01,-1.644302206171054381e+00,-3.131448144487499530e+00,-2.073758688524833804e+00,-2.743801444895987540e+00,-4.605266668172094402e-01,-1.533243825316896070e+00,-3.470910917480039881e+00,-2.387448419650614717e+00,-2.272079132873059848e+00,-4.011327210421653078e+00,-7.250418349093258330e-01,-3.159868240675369755e+00,-3.178241097044287145e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.540187715606033958e-02,2.492000479481220943e+00,1.937888545235883164e+00,1.019978113867755054e+00,-2.648921800654912562e-01,2.849423499017395667e+00,2.878793614545213764e+00,1.073413225521881120e+00,7.482024066237960014e-01,1.090841434626782291e+00,3.256706471054282126e+00,7.947743613580431354e-01,5.850771705228032804e-01,1.563538168555495433e+00,-2.587240146077821601e-01,1.966560581401256336e+00,2.697088235250328925e+00,8.697436974679725319e-01,-3.332906623510504263e-01,3.401846991908613393e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.156131025084970343e-01,-1.118215853448648156e+00,-1.690913270521130052e+00,-3.343018311890123329e+00,-2.854356383800366048e-01,-3.313263663191068353e+00,-3.027126101614005638e+00,-3.132779532658109822e+00,-3.309892098416242323e+00,-7.999468366694233445e-01,8.794461582033175073e-01,-4.982967907338701208e-01,-1.426677440894758009e+00,-2.142155569163765705e+00,-3.841571124987622765e-01,-2.212907656717376881e+00,-3.896359022875137246e+00,-3.849358888270510537e+00,-2.918944636322892694e-01,-1.940885676204510135e+00,1.000000000000000000e+00,0.000000000000000000e+00
-1.161628139746914146e+00,-1.902767100378314202e+00,-1.763952920492116938e+00,-7.114525962898645695e-01,-2.532226038248647004e+00,4.709546196072795787e-01,-4.786234370854210995e-01,8.302365763476613481e-01,-5.320194529878808920e-01,-3.753613153720536388e-02,-1.157272794035698826e+00,-3.401022759138697893e+00,2.326384963153064867e+00,1.268299212026207101e+00,-4.104095436869350522e-01,-1.811749054474127985e-01,-2.846497708641212432e-01,-1.187699875890957379e+00,-2.600639145800781371e+00,-1.801161620560375543e+00,1.000000000000000000e+00,0.000000000000000000e+00
-9.500355180945792011e-01,-4.473697278603208094e-01,-6.145754019846849658e-02,2.789332574781790974e-01,5.227864632425139879e-01,-1.491657051045470972e+00,-3.415741593515714492e+00,2.839654917891372143e-01,-1.377136733704591443e+00,-1.207559239183702893e+00,1.092531913429040658e-01,-1.241445820047646809e+00,1.251567287023661157e+00,1.578872945145215256e+00,-9.332360416678608939e-02,1.043487341177474076e-01,-1.714599386748991261e+00,5.628720060931603486e-01,1.535670783532881778e+00,-2.575075105754607740e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.577406135471179915e+00,1.436041725695025306e+00,1.108488621996384760e+00,2.455656272478518587e-01,1.141565318796018857e+00,-4.000287268875004631e-01,7.874832178245813052e-01,8.484870091069988129e-01,2.995629339287840809e-01,6.172415512236744117e-01,3.690815312268735937e-02,8.237274796316272907e-01,1.129032963398471257e+00,2.165465697404483691e+00,5.553702854734499095e-01,-1.029108750875646017e+00,-7.218070542086607588e-02,9.924872753112029544e-01,5.835953149761732295e-01,-1.969523902567139606e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.551349975703856243e-01,-2.573446194678321586e-01,1.262711576039500017e+00,-1.004555620527292303e+00,-2.387232608397107825e+00,1.553242753386833375e+00,2.396667125651308072e-01,4.559562598729879346e-01,-1.855310973253489593e+00,5.512411403140653476e-01,3.128440919539522413e-01,-1.319430419669724408e+00,1.393996671805151077e-01,-1.265622029859719611e+00,3.642078463973400515e-01,-5.483068532474308920e-01,1.102511911739204153e+00,-1.238069508025007037e-01,-1.288238153771181782e+00,1.029162730455079000e+00,1.000000000000000000e+00,0.000000000000000000e+00
